make_name,make_name_normalized,model_name,model_name_normalized,model_year,trim_name,trim_name_normalized,body_type_raw,body_type_normalized,transmission_raw,transmission_normalized,msrp_base_candidate,source_row_count,source_mmr_median,source_sellingprice_median,source_vin_sample,placeholder_image_url,needs_enrichment,enrichment_missing_fields,selection_status,selection_reason,variant_sort_order
Mercedes-Benz,mercedes-benz,C-Class,c-class,2013,C250 Sport,c250 sport,Sedan,sedan,automatic,Automatic,22300,521,22300.0,22000,wddgf4hb9da855859,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Premium sedan baseline with good data density.,3
Mercedes-Benz,mercedes-benz,M-Class,m-class,2011,ML350 4MATIC,ml350 4matic,SUV,suv,automatic,Automatic,26000,271,26000.0,25000,4jgbb8gb0ba625676,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Premium SUV option with practical luxury compare value.,1
Mercedes-Benz,mercedes-benz,M-Class,m-class,2012,ML350 4MATIC,ml350 4matic,SUV,suv,automatic,Automatic,33500,233,33500.0,32750,4jgda5hb3ca076355,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Premium SUV option with practical luxury compare value.,2
Mercedes-Benz,mercedes-benz,M-Class,m-class,2006,ML350,ml350,SUV,suv,automatic,Automatic,9362,156,9362.0,9000,4jgbb86e16a056838,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Premium SUV option with practical luxury compare value.,3
Nissan,nissan,Altima,altima,2012,2.5 S,2 5 s,Sedan,sedan,automatic,Automatic,12050,7175,12050.0,11800,1n4al2ap8cc106983,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Large midsize sedan sample with good coverage for later value comparisons.,1
Nissan,nissan,Altima,altima,2013,2.5,2 5,Sedan,sedan,automatic,Automatic,13100,4703,13100.0,13000,1n4al3ap0dc140973,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Large midsize sedan sample with good coverage for later value comparisons.,2
Nissan,nissan,Altima,altima,2014,2.5 S,2 5 s,Sedan,sedan,automatic,Automatic,14650,1869,14650.0,14300,1n4al3ap0ec154504,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Large midsize sedan sample with good coverage for later value comparisons.,3
Nissan,nissan,Leaf,leaf,2012,SL,sl,Hatchback,hatchback,automatic,Automatic,11025,468,11025.0,11000,jn1az0cp2ct015690,/placeholders/catalog/hatchback.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Clear EV-oriented model name that adds electrified diversity without guessing specs.,1
Nissan,nissan,Leaf,leaf,2013,SV,sv,hatchback,hatchback,automatic,Automatic,9488,400,9488.0,9500,1n4az0cp1dc408438,/placeholders/catalog/hatchback.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Clear EV-oriented model name that adds electrified diversity without guessing specs.,2
Nissan,nissan,Leaf,leaf,2013,S,s,hatchback,hatchback,automatic,Automatic,8462,204,8462.0,8500,1n4az0cp9dc404198,/placeholders/catalog/hatchback.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Clear EV-oriented model name that adds electrified diversity without guessing specs.,3
Nissan,nissan,Rogue,rogue,2012,S,s,SUV,suv,automatic,Automatic,14250,1382,14250.0,14200,jn8as5mt2cw600539,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Compact SUV with enough rows and pricing signal for practical compare later.,1
Nissan,nissan,Rogue,rogue,2012,SV,sv,SUV,suv,automatic,Automatic,14950,1133,14950.0,14800,jn8as5mt6cw278147,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Compact SUV with enough rows and pricing signal for practical compare later.,2
Nissan,nissan,Rogue,rogue,2011,SV,sv,SUV,suv,automatic,Automatic,14800,721,14800.0,14900,jn8as5mt3bw564178,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Compact SUV with enough rows and pricing signal for practical compare later.,3
Nissan,nissan,Sentra,sentra,2012,2.0 SR,2 0 sr,Sedan,sedan,automatic,Automatic,10200,803,10200.0,10300,3n1ab6ap7cl622148,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Compact value sedan with enough rows for a stable seed candidate.,1
Nissan,nissan,Sentra,sentra,2013,SV,sv,Sedan,sedan,automatic,Automatic,11200,514,11200.0,11000,3n1ab7ap2dl707034,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Compact value sedan with enough rows for a stable seed candidate.,2
Nissan,nissan,Sentra,sentra,2014,SV,sv,Sedan,sedan,automatic,Automatic,12250,360,12250.0,11800,3n1ab7ap0ey235145,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Compact value sedan with enough rows for a stable seed candidate.,3
Ram,ram,1500,1500,2014,SLT,slt,Quad Cab,pickup,automatic,Automatic,25400,519,25400.0,25000,1c6rr6gt0es298441,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Full-size pickup alternative with solid row count.,1
Ram,ram,1500,1500,2013,Tradesman,tradesman,Crew Cab,pickup,automatic,Automatic,23500,483,23500.0,23500,1c6rr6fg7ds549863,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Full-size pickup alternative with solid row count.,2
Ram,ram,1500,1500,2012,ST,st,Quad Cab,pickup,automatic,Automatic,18450,354,18450.0,18400,1c6rd6fp5cs281716,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Full-size pickup alternative with solid row count.,3
Subaru,subaru,Forester,forester,2015,2.5i Premium PZEV,2 5i premium pzev,SUV,suv,automatic,Automatic,23500,180,23500.0,23500,jf2sjadc0fh405187,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Practical AWD crossover with enough clean variants.,1
Subaru,subaru,Forester,forester,2014,2.5i Premium PZEV,2 5i premium pzev,SUV,suv,automatic,Automatic,21800,111,21800.0,21600,jf2sjacc0eg410377,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Practical AWD crossover with enough clean variants.,2
Subaru,subaru,Forester,forester,2011,2.5X Premium,2 5x premium,SUV,suv,automatic,Automatic,17050,65,17050.0,16600,jf2shadc8bh783859,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Practical AWD crossover with enough clean variants.,3
Subaru,subaru,Outback,outback,2014,2.5i Premium PZEV,2 5i premium pzev,Wagon,wagon,automatic,Automatic,22500,328,22500.0,22700,4s4brbcc5e3278703,/placeholders/catalog/wagon.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Wagon/crossover-style entry that broadens body-style diversity.,1
Subaru,subaru,Outback,outback,2014,2.5i Limited PZEV,2 5i limited pzev,Wagon,wagon,automatic,Automatic,25700,138,25700.0,26000,4s4brbkc0e3231208,/placeholders/catalog/wagon.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Wagon/crossover-style entry that broadens body-style diversity.,2
Subaru,subaru,Outback,outback,2011,2.5i Premium,2 5i premium,Wagon,wagon,automatic,Automatic,14725,58,14725.0,14850,4s4brbbc0b3399345,/placeholders/catalog/wagon.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Wagon/crossover-style entry that broadens body-style diversity.,3
Toyota,toyota,4Runner,4runner,2011,SR5,sr5,SUV,suv,automatic,Automatic,23500,103,23500.0,23600,jtebu5jr8b5054963,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Distinct SUV profile that adds rugged utility to the seed mix.,1
Toyota,toyota,4Runner,4runner,2005,SR5,sr5,SUV,suv,automatic,Automatic,7600,94,7600.0,7300,jtebt14r758026503,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Distinct SUV profile that adds rugged utility to the seed mix.,2
Toyota,toyota,4Runner,4runner,2006,SR5,sr5,SUV,suv,automatic,Automatic,9675,85,9675.0,9500,jtebt14r268036485,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Distinct SUV profile that adds rugged utility to the seed mix.,3
Toyota,toyota,Camry,camry,2014,SE,se,Sedan,sedan,automatic,Automatic,16350,1639,16350.0,16200,4t1bf1fk0eu748619,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,High-volume midsize sedan with strong pricing signal and broad compare relevance.,1
Toyota,toyota,Camry,camry,2014,LE,le,Sedan,sedan,automatic,Automatic,15250,1296,15250.0,15100,4t1bf1fk6eu405815,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,High-volume midsize sedan with strong pricing signal and broad compare relevance.,2
Toyota,toyota,Camry,camry,2012,LE,le,Sedan,sedan,automatic,Automatic,12850,1221,12850.0,12800,4t1bf1fk8cu030085,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,High-volume midsize sedan with strong pricing signal and broad compare relevance.,3
Toyota,toyota,Corolla,corolla,2013,LE,le,Sedan,sedan,automatic,Automatic,11200,1083,11200.0,11100,2t1bu4ee1dc020083,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Mainstream compact sedan with strong market familiarity and clean transaction volume.,1
Toyota,toyota,Corolla,corolla,2014,LE,le,Sedan,sedan,automatic,Automatic,13350,682,13350.0,12800,5yfburhe2ep088581,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Mainstream compact sedan with strong market familiarity and clean transaction volume.,2
Toyota,toyota,Corolla,corolla,2012,LE,le,Sedan,sedan,automatic,Automatic,10000,673,10000.0,10000,2t1bu4ee4cc800822,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Mainstream compact sedan with strong market familiarity and clean transaction volume.,3
Toyota,toyota,Highlander,highlander,2012,Base,base,SUV,suv,automatic,Automatic,22000,259,22000.0,21800,5tdbk3eh2cs105644,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Family-focused crossover with strong marketplace relevance.,1
Toyota,toyota,Highlander,highlander,2012,Limited,limited,SUV,suv,automatic,Automatic,27200,158,27200.0,27000,5tddk3eh2cs124106,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Family-focused crossover with strong marketplace relevance.,2
Toyota,toyota,Highlander,highlander,2003,Base,base,SUV,suv,automatic,Automatic,5338,138,5338.0,5250,jtegd21a030060513,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Family-focused crossover with strong marketplace relevance.,3
Toyota,toyota,Prius,prius,2013,Two,two,Hatchback,hatchback,automatic,Automatic,14550,301,14550.0,14500,jtdkn3du5d1680244,/placeholders/catalog/hatchback.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Recognizable hybrid nameplate that will be useful for later efficiency-focused compares.,1
Toyota,toyota,Prius,prius,2011,Three,three,Hatchback,hatchback,automatic,Automatic,13200,281,13200.0,13200,jtdkn3duxb0293448,/placeholders/catalog/hatchback.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Recognizable hybrid nameplate that will be useful for later efficiency-focused compares.,2
Toyota,toyota,Prius,prius,2012,Three,three,Hatchback,hatchback,automatic,Automatic,13750,260,13750.0,13625,jtdkn3du5c5469553,/placeholders/catalog/hatchback.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Recognizable hybrid nameplate that will be useful for later efficiency-focused compares.,3
Toyota,toyota,RAV4,rav4,2012,Base,base,SUV,suv,automatic,Automatic,14750,659,14750.0,14700,2t3bf4dv6cw203933,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,High-demand compact SUV with broad trim coverage.,1
Toyota,toyota,RAV4,rav4,2011,Base,base,SUV,suv,automatic,Automatic,14600,577,14600.0,14600,2t3bf4dv3bw169514,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,High-demand compact SUV with broad trim coverage.,2
Toyota,toyota,RAV4,rav4,2013,LE,le,SUV,suv,automatic,Automatic,16900,424,16900.0,16700,2t3bfrev1dw028679,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,High-demand compact SUV with broad trim coverage.,3
Toyota,toyota,Sienna,sienna,2013,LE 7-Passenger Mobility Auto Access,le 7 passenger mobility auto access,Minivan,mpv,automatic,Automatic,17350,395,17350.0,17100,5tdkk3dc1ds356744,/placeholders/catalog/mpv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Family minivan anchor with useful pricing signal.,1
Toyota,toyota,Sienna,sienna,2014,LE 7-Passenger Mobility Auto Access,le 7 passenger mobility auto access,Minivan,mpv,automatic,Automatic,22200,303,22200.0,22200,5tdkk3dc6es447218,/placeholders/catalog/mpv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Family minivan anchor with useful pricing signal.,2
Toyota,toyota,Sienna,sienna,2012,LE 8-Passenger,le 8 passenger,Minivan,mpv,automatic,Automatic,17050,206,17050.0,17000,5tdka3dc7cs011073,/placeholders/catalog/mpv.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Family minivan anchor with useful pricing signal.,3
Toyota,toyota,Tacoma,tacoma,2013,V6,v6,Double Cab,pickup,automatic,Automatic,27500,165,27500.0,27200,3tmlu4en1dm105288,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Mid-size pickup that improves truck segment diversity.,1
Toyota,toyota,Tacoma,tacoma,2013,PreRunner V6,prerunner v6,Double Cab,pickup,automatic,Automatic,24700,94,24700.0,24225,3tmju4gn2dm147442,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Mid-size pickup that improves truck segment diversity.,2
Toyota,toyota,Tacoma,tacoma,2011,V6,v6,Double Cab,pickup,automatic,Automatic,23800,91,23800.0,23600,3tmmu4fn1bm026025,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Mid-size pickup that improves truck segment diversity.,3
Volkswagen,volkswagen,Jetta,jetta,2012,SE PZEV,se pzev,Sedan,sedan,automatic,Automatic,10100,436,10100.0,9800,3vwdp7aj2cm350726,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Recognizable compact sedan with enough clean rows to seed safely.,1
Volkswagen,volkswagen,Jetta,jetta,2013,SE PZEV,se pzev,Sedan,sedan,automatic,Automatic,11350,393,11350.0,11200,3vwbp7aj3dm397899,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Recognizable compact sedan with enough clean rows to seed safely.,2
Volkswagen,volkswagen,Jetta,jetta,2014,SE PZEV,se pzev,Sedan,sedan,automatic,Automatic,12400,350,12400.0,11900,3vwd17aj5em262726,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",selected,Recognizable compact sedan with enough clean rows to seed safely.,3
Acura,acura,CL,cl,2001,3.2 Type-S,3 2 type s,Coupe,coupe,automatic,Automatic,1850,22,1850.0,1300,19uya42601a003549,/placeholders/catalog/coupe.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,1
Acura,acura,CL,cl,2001,3.2,3 2,Coupe,coupe,automatic,Automatic,2100,17,2100.0,2000,19uya42421a035613,/placeholders/catalog/coupe.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,2
Acura,acura,CL,cl,2003,3.2 Type-S,3 2 type s,Coupe,coupe,automatic,Automatic,3000,10,3000.0,2775,19uya41683a005392,/placeholders/catalog/coupe.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,3
Acura,acura,CL,cl,1999,3,3,Coupe,coupe,automatic,Automatic,1150,9,1150.0,800,19uya2251xl005139,/placeholders/catalog/coupe.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,4
Acura,acura,CL,cl,2003,3.2,3 2,Coupe,coupe,automatic,Automatic,2562,8,2562.0,2350,19uya42413a007336,/placeholders/catalog/coupe.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,5
Acura,acura,CL,cl,1997,3.0 Premium,3 0 premium,Coupe,coupe,automatic,Automatic,1050,9,1050.0,1200,19uya2251vl008569,/placeholders/catalog/coupe.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,6
Acura,acura,CL,cl,1997,2.2 Premium,2 2 premium,Coupe,coupe,automatic,Automatic,700,7,700.0,400,19uya1150vl018229,/placeholders/catalog/coupe.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,7
Acura,acura,CL,cl,1999,2.3,2 3,Coupe,coupe,automatic,Automatic,988,4,988.0,875,19uya3158xl003928,/placeholders/catalog/coupe.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,8
Acura,acura,CL,cl,1998,3.0 Premium,3 0 premium,Coupe,coupe,automatic,Automatic,1075,4,1075.0,2300,19uya2251wl011425,/placeholders/catalog/coupe.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,9
Acura,acura,ILX,ilx,2013,Premium Package,premium package,Sedan,sedan,automatic,Automatic,18275,38,18275.0,17850,19vde1f50de006320,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,1
Acura,acura,ILX,ilx,2013,Technology Package,technology package,Sedan,sedan,automatic,Automatic,19100,36,19100.0,19000,19vde1f71de005257,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,2
Acura,acura,ILX,ilx,2014,Base,base,Sedan,sedan,automatic,Automatic,19250,19,19250.0,19000,19vde1f30ee011758,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,3
Acura,acura,ILX,ilx,2013,Base,base,Sedan,sedan,automatic,Automatic,16550,17,16550.0,16800,19vde1f30de012083,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,4
